phbarc;phprsu;phcolp;phcocp;phlebi;phlesu;phadul;phfpre;phcocs;tititu;tiauto;Mes;Año
1300026711;BMM   ;USU  ;OA   ;BMM   ;BMM   ;0;17/12/2024;V    ;Al encuentro de Mr. Banks [= Saving Mr. Banks /;;12;2024
101485464;BMM   ;USU  ;OA   ;BMM   ;BMM   ;0;17/12/2024;V    ;Las alegres chicas de El Molino /;;12;2024
31592;BMM   ;USU  ;OA   ;BMM   ;BMM   ;0;17/12/2024;V    ;Amanece en Edimburgo [;;12;2024
31622;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/12/2024;V    ;La cambiale di matrimonio : farsa comica in un atto di Gaeta;;12;2024
101888786;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;26/12/2024;Q    ;Piano complementario. Nivel 3 /;Henao, Antonio.;12;2024
283137;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;27/12/2024;S    ;The best of Roberta Flack [;Flack, Roberta.;12;2024
25661;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;27/12/2024;S    ;A love supreme / ;Coltrane, John (1926-1967);12;2024
1401236967;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;27/12/2024;S    ;Bill Evans At Town Hall [;Evans, Bill (1929-1980);12;2024
100351454;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;18/12/2024;Q    ;La sonnambula : melodramma in due atti di Felice Romani /;Bellini, Vincenzo (1801-1835);12;2024
100351460;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;20/12/2024;Q    ;La Sonnambula : melodramma in due atti di Felice Romani /;Bellini, Vincenzo (1801-1835);12;2024
100351727;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/12/2024;Q    ;L'elisir d'amore : melodramma in due atti di Felice Romani /;Donizetti, Gaetano (1797-1848);12;2024
100351715;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;23/12/2024;Q    ;Lucia di Lammermoor : dramma tragico in due parti di Salvato;Donizetti, Gaetano (1797-1848);12;2024
101487716;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/12/2024;Q    ;Carmen : vocal score /;Bizet, Georges (1838-1875);12;2024
1300027489;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;12/12/2024;Q    ;Missa solemnis : für Soli, Chor und Orchester : op. 123 [;Beethoven, Ludwig van (1770-1827);12;2024
100769159;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;12/12/2024;Q    ;The unicorn, the gorgon and the manticore or The Three sunda;Menotti, Gian Carlo (1911-2007);12;2024
100782368;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;17/12/2024;S    ;Pretenders [;Pretenders.;12;2024
100782491;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;17/12/2024;S    ;Lo mejor de Pérez Prado [;Pérez Prado, Dámaso (1916-1989);12;2024
1300028115;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;17/12/2024;S    ;Give more love [;Starr, Ringo (1940-);12;2024
101891173;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/12/2024;V    ;I Capuleti e i Montecchi : drama in two acts [;;12;2024
101485459;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/12/2024;V    ;El mago de Oz = The wizard of Oz /;;12;2024
101026995;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/12/2024;S    ;Black Holes and Revelations /;Muse (Grupo musical);12;2024
100765388;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/12/2024;S    ;Best of Whitesnake [;Whitesnake (Grupo musical);12;2024
291309;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;23/12/2024;Q    ;Easy dances for solo piano : 86 pieces for early and interme;;12;2024
1401236642;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;27/12/2024;S    ;Twelve Moons [;Garbarek, Jan.;12;2024
1300018268;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;27/12/2024;Q    ;Pink Floyd : Anthology [;Pink Floyd (Grupo musical);12;2024
1401232491;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;30/12/2024;S    ;Hush /;McFerrin, Bobby.;12;2024
100778616;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;20/12/2024;Q    ;Magnificat in D and The six motets /;Bach, Johann Sebastian (1685-1750);12;2024
100765584;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;14/11/2024;S    ;Violin concerto in D minor, op. 47  Karelia suite, op. 11 ;Sibelius, Jean (1865-1957);11;2024
100780871;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;Q    ;Alto rhapsody  Song of destiny  Nänie and Song of the fate;Brahms, Johannes (1833-1897);11;2024
100784731;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/11/2024;S    ;Stabat Mater, op. 58  Legenden, op. 59 /;Dvorák, Antonin (1841-1904);11;2024
100765604;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;14/11/2024;S    ;Schwanengesang  5 Lieder /;Schubert, Franz (1797-1828);11;2024
100068813;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;La canción del olvido : zarzuela en un acto /;Serrano, José (1873-1941);11;2024
100769446;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;La pratique musicale au Moyen Age = : musical performance in;Bowles, Edmund A.;11;2024
100069665;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Tratado de iconografía /;Esteban Lorente, Juan Francisco.;11;2024
100105191;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Traité historique et critique sur l'origine et les progrès d;Fournier, Pierre-Simon.;11;2024
101895956;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;La edición crítica de música : historia, método, práctica /;Grier, James.;11;2024
1300017879;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;El trust de los tenorios : humorada cómico-lírica en un acto;Serrano, José (1873-1941);11;2024
1300028690;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Los instrumentos musicales en la pintura española del siglo;Rodríguez González, Isabel (1951-);11;2024
101027707;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;El amigo de los niños : trozos melódicos para piano a cuatro;Wohlfahrt, Heinrich (1797-1883);11;2024
101893660;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;El fonógrafo en España : cilindros españoles /;Gómez Montejano, Mariano.;11;2024
1401237295;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;5/11/2024;T    ;El lenguaje de la música moderna /;Mitchell, Donald.;11;2024
283870;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;La obra de arte del futuro /;Wagner, Richard (1813-1883);11;2024
101888380;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Como improvisar jazz y tocar. Volumen nº 1 /;Aebersold, Jamey.;11;2024
100784769;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/11/2024;S    ;LIEDER /;Brahms, Johannes (1833-1897);11;2024
100069022;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;El barberillo de Lavapies : zarzuela en tres actos /;Asenjo Barbieri, Francisco (1823-1894);11;2024
1300026949;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Jazz Piano from scratch : a how-to guide for students and te;Beale, Charles.;11;2024
1300028372;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Por qué Mahler? : cómo un hombre y diez sinfonías cambiaron;Lebrecht, Norman (1948-);11;2024
1401237784;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Música ex machina : música ambiental, sujeto y contexto /;Díez Antolinos, Luis.;11;2024
100351356;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;La MUSICA en la Radio : Radio Ciudad Real EAJ 65 y sus disco;;11;2024
101895970;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Diccionario de la ópera /;Alier, Roger (1941-);11;2024
101895971;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Diccionario de la ópera /;Alier, Roger (1941-);11;2024
1300027020;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/11/2024;S    ;Solo concertos. Vol. 1 [;Hosokawa, Toshio (1955-);11;2024
1300026907;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/11/2024;S    ;The wind in high places [;Luther Adams, John (1953-);11;2024
101889571;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Sämtliche lieder. Band I : op 2 - 49 : für eine Singstimme u;Grieg, Edvard (1843-1907);11;2024
101488786;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Carmen : vocal score /;Bizet, Georges (1838-1875);11;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);11;2024
101029617;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Ding dong sing a song : 30 cánones a 2, 3 y 4 voces para niñ;Muhr, Nessy.;11;2024
101028118;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Cuadernos de lenguaje. 1º C : grado elemental /;Mayor Ibáñez, Amando (1947-);11;2024
100328422;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Cuadernos de teoría. 1º /;Mayor Ibáñez, Amando (1947-);11;2024
1800340398;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;5/11/2024;T    ;Temario para Ayudante/a de Archivo y Biblioteca del Ayuntami;;11;2024
100767184;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Doménico Scarlatti y Bárbara de Braganza : una historia de a;Delgado Montero, Francisco (1948-);11;2024
1300027033;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/11/2024;S    ;Solo concertos. Vol. 2 [;Hosokawa, Toshio (1955-);11;2024
1300023851;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Tiempo y música : con un saludo de Czeslaw Milosz /;Hersch, Jeanne (1910-2000);11;2024
1300025304;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;T    ;Mi madre y la música /;Tsvetaeva, Marina Ivanovna (1892-1941);11;2024
101028117;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/11/2024;Q    ;Cuadernos de lenguaje. 2º A : grado elemental /;Mayor Ibáñez, Amando (1947-);11;2024
1401237298;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;5/11/2024;T    ;Armonías y suaves cantos: las mujeres olvidadas de la música;Beer, Anna (1964-);11;2024
1300025587;BMM   ;;MA   ;;;;5/11/2024;T    ;Ejercicios de piano para dummies /;Pearl, David.;11;2024
100768993;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;5/11/2024;Q    ;Eugene Onegin : lyric scenes in three acts and seven scenes;Chaikovskïi, Piotr Ilich (1840-1893);11;2024
100327519;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;5/11/2024;Q    ;The best of Paolo Conte [;Conte, Paolo (1937-);11;2024
2103421;BMM   ;;NP   ;;;;5/11/2024;P    ;SCHERZO : revista de música;;11;2024
1800340400;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;5/11/2024;T    ;Temario para Ayudante/a de Archivo y Biblioteca del Ayuntami;;11;2024
101029492;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;Tratado de solfeo. volumen I : teoría y práctica /;Barrio, Adelino (1933-);11;2024
101488786;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;Carmen : vocal score /;Bizet, Georges (1838-1875);11;2024
2103421;BMM   ;;NP   ;;;;6/11/2024;P    ;SCHERZO : revista de música;;11;2024
101027710;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;Composiciones fáciles para piano /;Haydn, Joseph (1732-1809);11;2024
100765776;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;5/11/2024;Q    ;My first book of hymns and spirituals : 20 favorite songs in;;11;2024
1300013778;BMM   ;;NP   ;;;;4/11/2024;Q    ;Simón Díaz : obra musical = Musical works /;Díaz, Simón (1928-);11;2024
1300013778;BMM   ;;NP   ;;;;4/11/2024;Q    ;Simón Díaz : obra musical = Musical works /;Díaz, Simón (1928-);11;2024
101485972;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;5/11/2024;V    ;Los chicos con las chicas /;;11;2024
284699;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;5/11/2024;V    ;La verbena de la Paloma [;;11;2024
100064434;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;5/11/2024;Q    ;The DUBLINERS'song book [;;11;2024
101489058;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;Nocturnes and polonaises /;Chopin, Frédéric (1810-1849);11;2024
100768167;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;CAKEWALKS, two-steps and trots for solo piano : 34 popular w;;11;2024
100061899;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;Variaciones sobre melodías populares. op. 105, 107 : para pi;Beethoven, Ludwig van (1770-1827);11;2024
101029499;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;T    ;Música en primaria : recursos para la educación rítmica en e;Zipilivan, Alicia.;11;2024
1401237478;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;7/11/2024;S    ;La guitarra española /;;11;2024
101029493;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;Tratado de solfeo. Volumen II : teoría y práctica /;Barrio, Adelino (1933-);11;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);11;2024
1300022454;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;5/11/2024;S    ;Intégrale des Mélodies [;Fauré, Gabriel (1845-1924);11;2024
283394;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;6/11/2024;S    ;Barroco [;;11;2024
101889040;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;67 lieder : für eine Singstimme und Klavier /;Beethoven, Ludwig van (1770-1827);11;2024
100071443;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;T    ;Juego, canto. Libro del alumno : Educación Primaria (primer;Sustaeta Llombart, Ignacio.;11;2024
1300024361;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;T    ;La canción de las nubes /;Charro, Mia.;11;2024
101892550;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;T    ;Romper una canción : así se escribió el disco Vinagre y rosa;Prado, Benjamín (1961-);11;2024
1300025898;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;La leyenda del beso [: zarzuela en dos actos /;Soutullo, Reveriano (1884-1933);11;2024
1401236725;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;7/11/2024;S    ;Sings A Song With Mulligan! /;Ross, Annie (1930-2020);11;2024
100776704;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;7/11/2024;S    ;German chamber music /;;11;2024
100070340;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;6/11/2024;Q    ;As time goes by /;Hupfeld, Herman.;11;2024
1300019528;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;Ear training : formación y desarrollo del oído musical /;Martínez, Pedro.;11;2024
1800340394;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;8/11/2024;T    ;Temario para técnico/a auxiliar de bibliotecas del Ayuntamie;;11;2024
1300025225;BMM   ;;MA   ;;;;8/11/2024;Q    ;Stradivari : libro de piano de violonchelo II. Vol. 2 [;Alfaras, Joan.;11;2024
1401233379;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/11/2024;S    ;Vaya con Dios /;Vaya con Dios (Grupo musical);11;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);11;2024
101029492;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;Q    ;Tratado de solfeo. volumen I : teoría y práctica /;Barrio, Adelino (1933-);11;2024
1300025301;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;T    ;Cómo preparar con éxito un concierto o audición /;García Martínez, Rafael (1965-);11;2024
100353873;BMM   ;;MA   ;;;;8/11/2024;Q    ;ANTOLOGÍA de los cantautores [;;11;2024
100768103;BMM   ;;MA   ;;;;8/11/2024;Q    ;Complete concerti grossi /;Händel, Georg Friedrich (1685-1759);11;2024
100321664;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;8/11/2024;Q    ;Teoría y práctica de la armonía tonal. Primera parte, El aco;Blanes, Luis (1929-2009);11;2024
101484749;BMM   ;;MA   ;;;;8/11/2024;Q    ;Conjunto instrumental. Vol. 1 : iniciación al violoncello /;Nómar, Zénemij.;11;2024
1300027999;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;T    ;Manual para tocar el piano rock y blues : fraseos magistrale;Starr, Eric.;11;2024
1401237299;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;T    ;Filosofía y consuelo de la música /;Andrés, Ramón (1955-);11;2024
101489592;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;Guitarra gitana /;El Niño Miguel.;11;2024
1300017805;BMM   ;USU  ;MA   ;BMM   ;BMM   ;0;7/11/2024;Q    ;Klaviersonaten. Band I = Piano sonatas /;Beethoven, Ludwig van (1770-1827);11;2024
101488235;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;12/11/2024;Q    ;Symphony nº 2 in C minor : Resurrection /;Mahler, Gustav (1860-1911);11;2024
100767227;BMM   ;;MA   ;;;;12/11/2024;T    ;Tratado práctico de entonación para instrumentistas y cantan;Geller, Doris.;11;2024
101888040;BMM   ;;MA   ;;;;12/11/2024;Q    ;1000 canciones y acordes de guitarra de música latina /;Olano, Joseba.;11;2024
101027191;BMM   ;;MA   ;;;;12/11/2024;T    ;Método completo de piano : guía práctica para aprender a toc;Burrows, Terry.;11;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);11;2024
1300013236;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/11/2024;S    ;Javier Gurruchaga y la Orquesta Mondragón : todos sus single;Gurruchaga, Javier.;11;2024
100766559;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;Lola la Piconera /;López-Quiroga, Manuel (1899-1988);11;2024
101893260;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;Grandes creaciones de Juanita Reina. Volumen 2 /;López-Quiroga, Manuel (1899-1988);11;2024
1401232314;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;8/11/2024;S    ;Guzo /;Yirga, Samuel (19..-);11;2024
26100;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;8/11/2024;S    ;Bigger [;Slavic Soul Party (Grupo musical);11;2024
1300024428;BMM   ;;MA   ;;;;8/11/2024;Q    ;Manuscrito musical del Archivo de la Catedral de Segovia [:;;11;2024
1300022089;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;8/11/2024;T    ;Armonía : el sistema tonal clásico /;Sáenz, Pedro (1915-);11;2024
2103511;BMM   ;;NP   ;;;;8/11/2024;P    ;Rock de lux;;11;2024
1300025247;BMM   ;;MA   ;;;;8/11/2024;Q    ;Stradivari : libro de piano de violonchelo III. Vol. 3 [;Alfaras, Joan.;11;2024
1401237821;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/11/2024;S    ;Love Devotion Surrender / ;Santana, Carlos (1947-);11;2024
1300029331;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/11/2024;S    ;The scene of the crime /;LaVette, Bettye (1946-);11;2024
101888715;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;Q    ;Ausgewählte Klavierwerke. Band I, Etüden : op. 8, 42, 65 /;Scriabin, Alexander (1872-1915);11;2024
101483755;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;Q    ;Nocturnes : for piano /;Chopin, Frédéric (1810-1849);11;2024
284043;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;T    ;Counterpoint a translation of kontrapunkt II : of New musica;Schenker, Heinrich (1868-1935);11;2024
1300027276;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;T    ;Brahms : un compositor de estío /;Forner, Johannes (1936-);11;2024
100351454;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/11/2024;Q    ;La sonnambula : melodramma in due atti di Felice Romani /;Bellini, Vincenzo (1801-1835);11;2024
101027485;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;Duende flamenco. 1 B : anthologie méthodique : la solea /;;11;2024
25152;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/11/2024;S    ;Vivo en Buenos Aires /;Johansen, Kevin (1964-);11;2024
101026017;BMM   ;;MA   ;;;;12/11/2024;T    ;Teoría y práctica del canto /;Ferrer, Joan S.;11;2024
1300027029;BMM   ;;MA   ;;;;12/11/2024;T    ;Anatomía para la voz : entender y mejorar la dinámica del ap;Calais-Germain, Blandine.;11;2024
101028876;BMM   ;;MA   ;;;;12/11/2024;Q    ;Escuela razonada de la guitarra. Libro tercero : basada en l;Pujol, Emilio (1886-1980);11;2024
101028853;BMM   ;;MA   ;;;;12/11/2024;Q    ;Escuela razonada de la guitarra. Libro primero : basada en l;Pujol, Emilio (1886-1980);11;2024
100068686;BMM   ;;MA   ;;;;12/11/2024;Q    ;LA CANCIÓN con acompañamiento de guitarra : antología (siglo;;11;2024
1000003814;ATM   ;ATM  ;MOA  ;ATM   ;ATM   ;1;13/11/2024;T    ;La construcción jurisprudencial del principio de buena admin;;11;2024
101027857;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;Q    ;Tratado de entonación. 2º : Complemento básico del Solfeo :;Barrio, Adelino (1933-);11;2024
101488786;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;15/11/2024;Q    ;Carmen : vocal score /;Bizet, Georges (1838-1875);11;2024
100358112;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;15/11/2024;Q    ;The magic flute /;Mozart, Wolfgang Amadeus (1756-1791);11;2024
101489656;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/11/2024;Q    ;Six great secular cantatas /;Bach, Johann Sebastian (1685-1750);11;2024
284590;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/11/2024;S    ;The Best of Keane [;Keane (Grupo musical);11;2024
1300025132;BMM   ;;MA   ;;;;12/11/2024;T    ;Ejercicios de guitarra para dummies /;Philips, Mark.;11;2024
1300026191;BMM   ;;MA   ;;;;12/11/2024;Q    ;Ludwig van Beethoven : para piano [;Beethoven, Ludwig van (1770-1827);11;2024
1800340415;BTM   ;AYU  ;NP   ;BTM   ;BTM   ;1;14/11/2024;T    ;Cuestionarios de respuestas múltiples para auxiliar de archi;;11;2024
1300025498;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;15/11/2024;T    ;Lou Reed era español /;Vilas, Manuel (1962-);11;2024
101889083;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;15/11/2024;Q    ;Lieder : für eine Singstimme mit Klavierbegleitung = for sol;Brahms, Johannes (1833-1897);11;2024
101894976;BMM   ;USU  ;MA   ;BMM   ;;1;19/11/2024;Q    ;Vocalise, Op. 34, No. 14 [: piano solo /;Rachmaninoff, Sergei (1873-1943);11;2024
1300026302;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;20/11/2024;Q    ;El pedal de resonancia [: el alma del piano /;Nieto, Albert (1955-);11;2024
100069933;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;20/11/2024;Q    ;20 EXITOS : guitar tablature [;;11;2024
1000003806;ATM   ;AYU  ;MOA  ;ATM   ;ATM   ;1;21/11/2024;T    ;Derecho local. Elementos para su práctica administrativa. Vo;;11;2024
1800340489;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;21/11/2024;T    ;Administrativos Promoción Interna. Cuestionarios. Ayuntamien;;11;2024
101025347;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;21/11/2024;T    ;La diadema de rocío /;;11;2024
101026773;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;21/11/2024;Q    ;"SymphonY nº 9 in D Minor, op.125 : "" Choral"" /";Beethoven, Ludwig van (1770-1827);11;2024
1800345462;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;22/11/2024;T    ;Temario común : Grupo C, subgrupo C1;;11;2024
1300025425;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;22/11/2024;Q    ;Fifty-nine favorite songs /;Schubert, Franz (1797-1828);11;2024
100784754;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;22/11/2024;S    ;Stabat Mater : classical music for reflection and meditation;;11;2024
1300017805;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;22/11/2024;Q    ;Klaviersonaten. Band I = Piano sonatas /;Beethoven, Ludwig van (1770-1827);11;2024
101485987;BMM   ;USU  ;OA   ;BMM   ;BMM   ;0;15/11/2024;V    ;More American Graffiti /;;11;2024
291682;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;T    ;Au piano avec Claude Debussy /;Long, Marguerite (1874-1966);11;2024
1300025625;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;T    ;Escritos sobre música y músicos /;Falla, Manuel de (1876-1946);11;2024
283840;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;T    ;Manuel de Falla /;Demarquez, Suzanne.;11;2024
100105275;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;T    ;Vida y obra de Manuel de Falla /;Sopeña Ibañez, Federico (1917-1991);11;2024
200004169;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;T    ;MANUEL de Falla : catalogo delle opere, discografia, lettera;;11;2024
1401237050;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;14/11/2024;V    ;Les pêcheurs de perles : opera in three acts [;;11;2024
1401237072;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;14/11/2024;V    ;La Bohème / ;;11;2024
101028753;BMM   ;;MA   ;;;;14/11/2024;Q    ;Antología de estudios para violín. Cuaderno I : grado elemen;;11;2024
1300029930;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;15/11/2024;S    ;Natural Elements /;McLaughlin, John.;11;2024
100322009;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;15/11/2024;Q    ;Samson : oratorium in 3 teilen /;Händel, Georg Friedrich (1685-1759);11;2024
